pipeline_run,repeat,problem,optimizer,stage_bucket,case_type,case_value,paper_beta,run_id,method,stage,domain,nu,seed,rel_l2,run_time_seconds,metrics_path,run_time_path
20260303_222758_advection_burgers2d,,burgers2d,naspinn,adam,run,02,,02,naspinn,adam,,,43,7.83655143e-04,952.069119,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,best,run,02,,02,naspinn,lbfgs,,,43,7.77708013e-04,952.492293,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,lbfgs,run,02,,02,naspinn,lbfgs,,,43,7.77708013e-04,952.492293,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_02/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,overall,run,03,,03,naspinn,best:adam,,,44,4.64833679e-04,966.741040,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,adam,run,03,,03,naspinn,adam,,,44,4.64833679e-04,950.424026,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,best,run,03,,03,naspinn,adam,,,44,4.64833679e-04,950.424026,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,lbfgs,run,03,,03,naspinn,lbfgs,,,44,4.79805758e-04,950.823572,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_03/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,overall,run,04,,04,naspinn,best:lbfgs,,,45,4.96061783e-04,930.490022,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,adam,run,04,,04,naspinn,adam,,,45,8.48986737e-04,906.483600,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,best,run,04,,04,naspinn,lbfgs,,,45,4.96061783e-04,914.903229,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,lbfgs,run,04,,04,naspinn,lbfgs,,,45,4.96061783e-04,914.903229,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_04/stage_lbfgs/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,overall,run,05,,05,naspinn,best:lbfgs,,,46,5.81251423e-04,919.703948,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,adam,run,05,,05,naspinn,adam,,,46,6.11423061e-04,903.413451,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_adam/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_adam/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,best,run,05,,05,naspinn,lbfgs,,,46,5.81251423e-04,903.873892,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_best/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_best/run_time.txt
20260303_222758_advection_burgers2d,,burgers2d,naspinn,lbfgs,run,05,,05,naspinn,lbfgs,,,46,5.81251423e-04,903.873892,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_lbfgs/metrics.csv,results/pipeline_runs/20260303_222758_advection_burgers2d/artifacts/burgers2d/naspinn/run_05/stage_lbfgs/run_time.txt
